id,tweet,label
7496,shoppers snatching up guns and ammo to gird for potential chaos from panic buying fear personal safety concerns  ,fake
7497,Shoppers spend  316m on groceries in Ireland amid Covid 19 panic buying,fake
7498,"Shoppers spend an extra £1.9bn on groceries in the last four weeks amid #Covid_19 panic buying, with total till sales at supermarkets surging to 20.5%. Read more of today's top food industry news and catch up here: https://t.co/ZWso7z82PV #foodnews #food #retail #panicbuying https://t.co/3VcCk4QAcK",fake
7499,Shoppers waiting to enter a grocery store in Toronto Canada   practiced social distancing U S   amp Canada   have agreed to close the border between the two countries to non essential traffic as the spreads,real
7500,Shoppers waiting to enter a grocery store in Toronto Canada practiced social distancing leaving significant space between each person 19,real
7501,Shoppers waiting to enter a grocery store in Toronto Canada practiced social distancing leaving significant space between each person The U S and Canada have agreed to close the border between the two countries to non essential traffic as the spreads 19,real
7502,Shoppers waiting to enter a grocery store in Toronto Canada practiced social distancing leaving significant space between one another The U S and Canada have agreed to close the border between the two countries to non essential traffic as the spreads 19,real
7503,"Shoppers waiting to enter a grocery store in Toronto, practiced social distancing, leaving significant space between each person.
The U.S. and Canada have agreed to close the border between the two countries to non-essential traffic as the #coronavirus spreads #Covid_19 #END",real
7504,"Shopping at #Amazon may decrease your risk of infection but the workers in warehouses are still very much at risk. But consumer awareness only goes so far. Especially in times of the #CoronaCrisis, this is also a public concern requiring government action https://t.co/LC2iIiNpWl",fake
7505,"Shopping during #coronavirus: Higher prices aren't the problem, shortages are. #pricegougers #toiletpaper #handsanitizer https://t.co/zUlDt3Qxpr",fake
7506,"Shopping during the Covid-19 pandemic. We still have found what we need, we just have to be a bit more creative. But it makes us appreciate fully stocked supermarket a lot more!
#towardsthesun 
#familytravelblog
#bigUSATrip 
#GroundedByCovid19
#NotTravellingBecauseOfCorona https://t.co/MjehuYUnxP",real
7507,"Shopping for cleaning, health &amp; medical supplies to protect against  #Coronavirus? Some online sellers, at home or abroad, may claim to have in-demand products in stock when they dont. Report international scams to https://t.co/GKImEeIOna&lt;https://t.co/GKImEeIOna&gt; #econsumergov",fake
7508,"Shopping for elderly people, delivering groceries to refugees and showing free online theatrical performances. COVID-19 is spreading fast  but so is the volunteer movement to help combat it, @rossbachandreas reports
https://t.co/hZfN9e3vWB",real
7509,Shopping for food in Portugal this week a country also on lockdown No panic buying No selfishness They limit the number of shoppers allowed in at any one time If they can do it why can t we 19,fake
7510,Shopping for Hand Sanitizers Online in the Age of COVID 19 by,real
7511,"Shopping for insurance? No need to do it in person! https://t.co/4Vt7FmYong in Rolla is one of the small insurance companies in Missouri taking calls &amp; helping people apply online. 

Please #BuyMo &amp; safely #SupportLocal during #coronavirus! Learn more: https://t.co/UX0Dr85G9h https://t.co/xxKr3DBJ0x",real
7512,Shopping for some people in my neighborhood that cant or shouldnt go out. As I am looking at empty shelves that are normally stocked. I cant help but think about how much of this food is going to get thrown away when people dont actually eat it. #coronavirus #StopPanicBuying https://t.co/ogkgAbMXXi,real
7513,shopping hour for and Tesco workers I m sure is well intentioned but won t this ensure rapid spread of among the staff of our hospitals I went the same supermarket one evening last week and it was quiet,real
7514,"Shopping in a supermarket during this #COVID?19 #coronavirus crisis is SO stressful.
Queues ?
Restrictions ?
Blood pressure ?
Stress levels ?
Waiting for other people to finish faffing where you need to get to because of ""social distancing"" (causing stress) ?

Just me?",fake
7515,"Shopping in the time of covid-19: 
The situation as 14th April 2020 
A golden experience I took for granted. Leisurely strolling through the supermarket with a cart feeling like ugh this is such a chore is now one I crave for. Now its done to get what you can &amp; stay alive.",real
7516,"Shopping malls and other stores in #China have reopened quickly as the government promotes normal return to business after #coronavirus. But the malls see consumers stay home and keep their purse strings tight or shop online.

[New post] https://t.co/6miPP2PcTM https://t.co/oaWNlnivLf",real
7517,"Shopping more locally and online: how #COVID19UK has affected Britons' shopping habits so far and could continue to do so. Surprisingly, given their vulnerability, older people are less like to adjust their habits, @CACIIntl research shows #retailnews https://t.co/F0ynqe5EwR https://t.co/4YyCPncLiF",real
7518,SHOPPING ONLINE   You can donate items on our WISHLIST and support our most vulnerable poeple right now URGENTLY NEEDED Formula milk nappies and baby wipes  Sanitary products   Pet food  ,real
7519,Shopping online can help flatten the curve by reducing potential exposure to Covid 19 Continue to be vigilant about deliveries as Porch Pirates could still be looking for opportunities,real
7520,"Shopping online for a bike because Im too lazy to just walk.
#coronavirus https://t.co/Vb9i5wDVb2",fake
7521,Shopping online for someones birthday during the covid-19 pandemic be like https://t.co/HzOIbXEXQm,real
7522,"Shopping online has been the go-to option for many people during the COVID19 pandemic but savings experts say you must watch for third-party sellers.

https://t.co/0al9keYAuf",real
7523,"Shopping online is a great way to maintain #SocialDistancing! Before you go to the store, see what options for online shopping, pickup and delivery are available in your area. Get more safe and smart shopping tips at https://t.co/co4bWGQZEb. #covid19 #coronavirus19 https://t.co/KrhUlH1yJa",real
7524,"Shopping online is so convenient, especially as we sit out the #coronavirus. You can help Open Arms Adoptions every time you shop through #AmazonSmile and choose us as your charity. @Amazon will donate a portion of the proceeds to us! https://t.co/Xq6Mn0LRCD https://t.co/HQYJqwtJ4I",real
7525,"Shopping online last night - went well until the purchase part - then 29 of 30 items removed from basket!! Unavailable!
Supermkt today &amp; no probs with supplies, staff well protected but 1 at a time only no queues, no fights, fine - at the moment
#Portugal #coronavirus #takecare",fake
7526,Shopping online more due to the COVID-19 crisis? Earn extra money by using these cashback ... https://t.co/eVxddA5zmr Some online retailers provide larger percentages back compared to others. A bonus feature is being able to stake coupon codes for even bigger savings ...,fake
7527,"Shopping online more due to the COVID-19 crisis? Earn extra money by using these cashback websites, apps https://t.co/3KxuC1Jas7",fake
7528,"Shopping online now that we're having to protect everyone from COVID-19? You can help the animals at NYWRC while you do, but singing up for Amazon Smile.

https://t.co/2LV8B9N7af",real
7529,"Shopping online over the Easter weekend? Make sure to stay vigilant against scammers. Our top tip: Beware of adverts on social media and paid for or sponsored adverts online - visit the website directly. #COVIDUK19 #coronavirus
https://t.co/n5KiLyeqcB",real
7530,Shopping online right now has a serious Cyber Monday vibe ? #Quarantine #amazon #coronavirus,fake
7531,"Shopping online safety tips we need to remember. ? Stay Safe &amp; Shop Smart with PigiaMe https://t.co/16URUobKbO ?
#ShopOnline #StayHomeSaveLives #WorkFromHome #StaySafe #LockDownKenya #StaySafeShopSmart https://t.co/NxGiGhNAWI",real
7532,"Shopping Online Securely During COVID-19
https://t.co/6ZO6trppj9

#shoppingday #COVID2019 #security #CoronaVirusUpdate #payments #technologies #shoppingonline #creditcards #mobilepayments #technologies #payment",real
7533,Shopping online should come with free shipping on all orders. PERIOD. #coronavirus #Quarantine,real
7534,"Shopping online?  while #StayingAtHome and practicing #socialdistancing ? You can support HomeAid OC by shopping online on Amazon Smile and selecting us as your choice charity! This will help us to continue our work during these uncertain times. 

#COVID19 #Pandemic #HomeAidOC https://t.co/BF6cK33ppL",real
7535,Shopping online? All proceeds generated by @amazon @amazonsmile purchases benefiting @CleveFoundation through Sept. will be directed to the Greater #Cleveland #COVID19 Rapid Response Fund. Same price and shopping experience: https://t.co/XoCCKy9a2O #CLEResponds #CLE #Coronavirus https://t.co/L3WL7vMThG,real
7536,"Shopping online? Dont forget over 4,000 shops and sites will donate to HEART UK for free when you shop via Easyfundraising. Please sign up and help us raise much needed funds. Thank you! ? https://t.co/k7DQQg7dOe #COVID19 #coronavirus #cholesterol #hearthealth #health https://t.co/qYrJZ0ATW4",real
7537,shopping to accompany you during this has interesting things you need Don t forget to check out our homepage Post by 81 3 5834 8892,real
7538,Shopping Trolley Barrier Note #Supermarket #BrandingWithUtility #PostItNoteCart #Coronavirus https://t.co/xazDzihkW1 https://t.co/k1nCxZGDkQ,fake
7539,Shoprite Athlone has confirmed that one of its staff members has tested positive for COVID 19 The supermarket group says it has closed the store and sanitising and deep cleaning is underway They have also informed sa and the,real
